Wall time,Step,Value
1702394307.0534286,33,926.0241088867188
1702394465.3496575,67,142.02281188964844
1702394622.709284,101,126.10523986816406
1702394780.5732467,135,122.00999450683594
1702394938.293814,169,118.54999542236328
1702395095.938469,203,134.4359130859375
1702395254.0540946,237,150.7868194580078
1702395412.0421295,271,119.37860107421875
1702395569.8878531,305,131.67471313476562
1702395728.038341,339,115.56704711914062
1702395916.8967068,373,104.80660247802734
1702396140.2917662,407,101.58525085449219
1702396366.2523124,441,103.15438079833984
1702396587.0454357,475,101.52100372314453
1702396809.0413523,509,100.96405029296875
1702397041.648642,543,98.44522857666016
1702397266.3334281,577,100.0837173461914
1702397493.4890459,611,108.81375122070312
1702397711.6454654,645,95.99777221679688
1702397932.9874153,679,103.9703369140625
1702398154.6482432,713,99.3136978149414
1702398376.4262779,747,101.09151458740234
1702398607.3264194,781,98.25105285644531
1702398829.176687,815,96.0596923828125
1702399057.550854,849,95.91143798828125
1702399280.5390713,883,90.41880798339844
1702399513.6847851,917,94.25572967529297
1702399734.365186,951,99.42609405517578
1702399961.110746,985,90.85224151611328
1702400183.9438639,1019,89.94088745117188
1702400403.4813092,1053,94.01947021484375
1702400625.0893161,1087,98.81735229492188
1702400846.7275734,1121,99.05773162841797
1702401068.3019683,1155,96.28399658203125
1702401287.7706294,1189,90.80451965332031
1702401506.1333125,1223,90.88681030273438
1702401730.141942,1257,96.4847412109375
1702401958.1663694,1291,95.29196166992188
1702402187.6131134,1325,91.97957611083984
1702402411.3735285,1359,95.3670425415039
1702402631.894995,1393,92.6930923461914
1702402849.2231398,1427,95.52477264404297
1702403074.31166,1461,96.12551879882812
1702403300.2873006,1495,88.67298889160156
1702403526.1431427,1529,91.04196166992188
1702403744.0722053,1563,98.85985565185547
1702403962.9939241,1597,94.03880310058594
1702404194.087178,1631,92.13259887695312
1702404414.4660382,1665,90.17145538330078
1702404632.7581694,1699,91.9990234375
1702404858.3826182,1733,93.03717041015625
