Wall time,Step,Value
1702373786.5188303,33,1374.6395263671875
1702373945.2375662,67,147.5298614501953
1702374104.8245564,101,125.43250274658203
1702374263.6912374,135,128.16954040527344
1702374422.243334,169,122.94485473632812
1702374580.8630915,203,117.66594696044922
1702374740.0183399,237,114.63526916503906
1702374898.7987244,271,109.94774627685547
1702375057.8743167,305,102.85208892822266
1702375216.3152826,339,103.00025177001953
1702375375.9892595,373,92.52557373046875
1702375534.5462296,407,93.04261016845703
1702375693.6904807,441,89.74877166748047
1702375852.905478,475,96.951171875
1702376011.9040766,509,95.3622055053711
1702376170.722103,543,90.87442016601562
1702376329.815882,577,99.84037780761719
1702376488.4451778,611,92.33526611328125
1702376647.3596377,645,95.64019775390625
1702376806.8373888,679,93.82081604003906
1702376965.1837149,713,79.67540740966797
1702377124.7560675,747,91.52456665039062
1702377283.2435327,781,91.0120620727539
1702377441.318056,815,85.7762222290039
1702377600.1772933,849,85.69981384277344
1702377758.9840088,883,88.46477508544922
1702377917.3206532,917,88.13378143310547
1702378075.8903472,951,84.47357940673828
1702378235.010138,985,86.00923919677734
1702378394.2203119,1019,88.6107177734375
1702378553.1837077,1053,91.18000030517578
1702378712.297212,1087,79.52278900146484
1702378871.488941,1121,81.21333312988281
1702379030.3487127,1155,85.66527557373047
1702379189.0286565,1189,89.52720642089844
1702379348.3112574,1223,84.1958999633789
1702379507.1524992,1257,78.84944152832031
1702379666.4673905,1291,87.22245788574219
1702379825.1931891,1325,85.04082489013672
1702379984.485278,1359,89.3021011352539
1702380143.950934,1393,80.19062805175781
1702380302.9181125,1427,87.18335723876953
1702380462.288994,1461,85.19523620605469
1702380620.9459085,1495,80.77239990234375
1702380780.3259504,1529,85.9443359375
1702380939.853917,1563,84.65835571289062
1702381098.9688406,1597,81.77923583984375
1702381258.1744475,1631,87.17412567138672
1702381417.453514,1665,80.73835754394531
1702381576.5666144,1699,81.79803466796875
1702381735.5076222,1733,79.37848663330078
